mak	1
make	41
makelele	2
maker	12
makers	2
makes	3
making	13
malaysian	4
malpas	12
man	3
manage	1
managed	10
management	20
manager	7
managers	9
managing	5
mancel	1
mancini	1
mandatory	1
manhattan	2
manifesto	7
manifesto.labour	2
manila	1
mannesmann	2
manning	1
manon	1
manufacturers	2
manufacturing	5
mar	3
marathon	1
marc	4
marcel	3
marcelo	1
march	86
march.lyonnaise	1
march.two	1
marche	4
marched	6
marches	1
marco	3
marconi	6
marelli	1
margie	1
margin	2
marginally	1
margins	6
maribor	1
marie	21
mark	8
marked	4
marker	1
market	116
market.austrian	1
market.suez	1
market.the	1
marketing	8
markets	46
markets.after	2
markets.despite	1
markets.in	1
markets.some	1
marking	2
marks	17
marks.by	1
marks.daimler	1
marks.london	1
marksman	1
markus	1
marne	1
marred	1
marseillaise	1
marseille	6
martin	1
martine	1
marvellous	1
mas	3
masks	1
mass	1
massive	1
master	2
match	14
matches	4
matching	1
material	3
materials	5
mates	2
matif	9
matra	13
matter	5
maturity	6
maurizio	1
maximising	1
maximum	4
may.arthuis	1
may.the	1
may.traders	1
mayor	1
mazarine	2
mazzone	1
mccann	1
mcdonald	1
mcdonnell	2
meal	4
mean	1
means	10
measure	2
measurement	1
measures	7
measures.publishing	1
mechanical	1
medal	1
medan	1
medeol	1
media	13
medias	8
mediator	1
medical	5
medicis	1
medium	5
meet	18
meeting	20
meeting.a	1
meetings	17
meets	3
mega	1
meloni	6
melun	1
member	6
members	16
membership	3
memorandum	1
memorial	1
memory	1
memos	1
men	5
menage	1
mention	2
mentioned	6
mercy	1
mere	1
merge	2
merged	3
merger	104
merger.a	1
merger.an	1
merger.and	1
merger.beffa	2
merger.he	1
merger.lyonnaise	1
merger.suez	1
merger.the	1
mergers	1
merging	3
merieux	2
merrill	1
message	3
messier	16
mestrallet	4
met	12
metals	4
metalsgold	3
method	2
metres	3
metro	1
metz	3
mg	2
mgt	1
michael	5
michel	3
michelin	2
microsoft	1
mid	9
mid-1998	2
midafternoon	1
midday	1
middle	3
midfield	1
midfielder	7
midland	5
midnight	1
migdal	1
mihajlovic.perugia	1
mijalkovic	1
milan	17
militants	1
military	2
millenium	1
millennium	1
million	130
million.arianespace	1
million.consolidated	1
million.it	1
million.the	1
millions	6
miltary	1
mimicking	1
min	1
minds	2
miniere	1
minimal	3
minimum	1
mining	9
minister	39
ministers	1
ministries	1
ministry	42
miniumum	1
minivan	2
minor	1
minorities	5
minorities.during	1
minority	8
minstry	1
minue	1
minus	5
minute	7
minutes	5
minutes.georgy	1
miserable	1
misery	3
misleading	2
miss	1
missed	1
missile	2
missiles	13
missing	1
mission	3
missions	1
mississippi	1
mistake	1
mistic	2
mistral	1
mitterrand	11
mix	1
mixed	1
mkt	2
mln	2
mobile	6
mobilisation	2
mobilise	1
mobutu	2
model	1
moderate	1
modern	1
modernisation	3
modernity	1
modest	2
modify	1
moet	2
mohamed	1
moisture	1
moment	7
momentum	2
momentum.traders	1
monaco	11
monday	20
monday.but	1
monday.on	1
monday.the	3
monde	16
monde.business	1
monde.front	3
monde.the	1
monetary	10
money	12
monineath	1
monitor	1
monitored	2
monitoring	1
monod	21
monson	1
montella	1
montero	1
month	30
month.airbus	1
month.of	1
month.the	1
monthly	4
months	35
months.lama	1
months.lille	1
months.since	1
months.the	1
montpellier	8
mood	7
moody	1
more.initial	1
moreno	1
morgan	2
morgan.it	1
morning	23
morning.on	1
morning.the	2
morocco	1
morris	1
moscow	4
mother	1
motion	1
motives.the	1
motor	1
motorcycles	1
mount	1
mounted	3
move.alcatel	1
moved	2
movement	2
movement.l	1
movements	1
moves	2
movie	5
moving	4
mozambique	1
mr	3
mrap	1
mrcb	1
mulhouse	1
mulling	1
multi	1
multimedia	8
munich	2
murgita	1
muscle	1
museum	2
music	2
myra	2
n	5
na	1
naive	1
name.but	1
name.police	1
named	6
names	1
names.a	1
nancy	2
nantes	4
napm	9
napoli	3
narrowed	2
narrowly	2
nasty	1
national	47
nationale	10
nationalist	1
nationally	1
nations	3
nationwide	4
native	1
nato	5
natural	5
naumoski	1
naumowski	2
nazi	5
nazis	1
near	11
nearest	2
nearing	1
nearly	7
necessarily	1
necessary	2
necessitate	1
need	12
needed	3
needham	1
needs	5
negative	2
negligeable.french	1
negotiate	3
negotiated	1
negotiating	3
negotiations	17
negotiator	1
neighbouring	1
nemm	3
nemm.finance	1
nerves	12
nervo	1
nervous	11
nervousness	1
nesta	1
net	70
netanyahu	1
netherlands	1
netherlands.eurocopter	1
network	7
network.messier	1
neutral	3
new	88
newly	3
newpaper	1
news	61
newsdesk	3
newsletter	1
newspaper	24
newspapers	8
newspapers.les	3
newsroom	102
next.farkas	1
nh90	2
nice	8
niche	1
nick	1
nickel	7
nicol	4
nigeria	1
night	13
night.juppe	1
nikko	1
nil	4
nilsson	2
nippon	2
nique	1
no.an	1
noel	3
noise	2
nominal	1
non	15
noncompetitive	2
nord	1
norfield	2
normal	7
normally	2
normandy	2
normandy.in	1
norodom	1
north	9
northeast	1
northern	8
norton	1
norwegian	1
notable	2
notably	7
note	2
noted	6
notes	4
notice	2
notification	1
noumea	1
nouveau	3
nouvel	1
novel	1
november	19
november.european	1
november.that	1
nt	1
ntm	1
ntt	1
nuclear	1
nudged	3
number	12
numbering	1
numbers	1
nutrition	1
nv	3
o'neill	1
oat	8
oat.the	1
oats	10
oau	1
objected	3
objections	2
objective	2
observateur	1
observation	1
obsession	1
obtain	2
obtained	1
obtained.previously	1
obvious	3
occupied	1
occurred	4
october	4
october.the	1
odds	3
oecd	1
offence	2
offensive	1
offer	13
offered	3
offering	4
offerings	3
offers	15
office	13
officers	3
official	20
officially	3
officials	14
offline	2
offset	6
offshore	1
ogilvy	1
ohio	1
oil	8
oilseed	2
oilseeds	4
oise	1
okon	1
old	13
oldham	1
olive	4
oliver	1
olivetti	4
om	1
omega	4
on.he	1
ones	2
ongoing	1
onic	1
online	2
only.she	1
onwards	1
oo0oo	1
open	30
opened	11
opener	2
opening	8
opens	2
operate	6
operated	4
operates	8
operating	18
operation	6
operational	3
operations	12
operator	18
operators	2
operators.asked	2
opinion	8
opinions	1
oppenheimer	1
opportunity	6
opposed	5
opposite	1
opposition	11
opposition.it	1
optic	1
optimistic	2
option	4
options	6
order	6
ordered	3
orders	6
ordinary	1
ore	5
organic	1
organisation	8
organisations	1
organised	4
organisers	1
organising	2
oriental	1
oriented	1
original	2
originally	3
originating	1
oris	2
orly	14
orr	1
orthopedic	1
orthopedie	1
ositel	1
otero	1
ought	1
oumar	1
ounce	7
out.the	1
outcome	4
outcry	1
outdated	1
outing.coach	1
outlets	1
outlined	1
outlook	7
outlook.further	1
outlook.rambaud	1
outperform	1
outperformed	1
outraged	1
outright	1
outshone	1
outside	11
outsiders	1
outspoken	1
outstanding	1
outstrip	1
ouvriere	3
oven	1
over.they	1
overall	7
overcapacity	2
overcome	1
overnight	5
overs.the	1
overseas	4
oversee	1
overshoot	2
overshoots	3
overspending	1
overtaken	1
owed	1
owned	14
owner	2
owners	1
owning	2
owns	5
p	1
pace	2
pacific	2
pacifique	1
package	4
packaging	4
pact	4
paddy	1
page	6
pages	5
paid	6
paille	1
pain.the	1
painful	2
painter	1
painting	1
pairing	1
pal	1
palace	3
palace.business	1
palestinian	6
palestinians	2
pallas	4
pallet	2
panafieu	2
panic	2
panmuregordon	1
paolo	3
paper	6
papers	3
papiers	2
papin	1
par	2
parallel	1
paralysed	1
parc	2
parent	13
parents	1
parents.berda	1
paribas	2
paris	169
paris.a	1
paris.after	1
paris.the	1
paris.union	1
parisian	1
parities	2
parity	6
park	2
park.he	1
park.on	1
parking	4
parliament	3
parliamentary	1
parma	1
partial	1
partially	1
participants	2
participate	1
participated	1
participation	2
particular	3
particularly	9
parties	4
partly	1
partner	6
partner.but	1
partner.gec	1
partner.in	1
partners	14
partnership	4
partnerships	5
parts	1
party	16
pas	1
pascal	1
pasquale	1
pasquier	1
pass	2
passage	1
passages	1
passenger	13
passengers	11
passengers.british	1
passengersrailfreight	1
password	1
passwords	1
past	13
past.austrian	1
pasta	2
patay	3
pater	2
patients.thursday	1
patrick	8
patterns	1
paul	3
pave	1
pay	28
paydate	1
paying	3
payment	22
payments	4
payments.his	1
payout	17
payout.the	1
payroll	2
payrolls	7
pct	53
pctnote	1
peace	2
peacefully	2
pedalled	1
pedestrian	1
pen	9
penalties	1
penalty	3
penalty.zidane	1
penattendance	1
pence	2
pending	4
penetrate	1
penh	1
penury	1
people	30
people.the	1
percent	375
percent.an	1
percent.by	1
percent.car	1
percent.european	1
percent.generale	1
percent.gm	1
percent.in	1
percent.lagardere	1
percent.mercedes	1
percent.one	1
percent.operating	1
percent.profits	1
percent.projections	1
percent.renault	2
percent.shipments	1
percent.the	3
percent.total	1
percentage	2
perez	2
performance	7
performed	2
performer	2
performing	1
perfumes	1
period	5
period.the	2
periods	1
periods.during	1
peripheral	1
perishables	1
permanent	1
permission.france	1
permit	1
permitting.a	1
pernod	2
perrineau	4
persecution	1
persisted	1
personal	2
personally	1
personnel	1
persuade	4
persue	1
perugia	1
pes	1
pessimism	1
pet	1
petar	2
peter	1
petition	1
petroci	1
pets	1
petterson	1
peugeot	10
pharmaceutical	2
phase	2
phased	1
philippe	8
philips	2
phnom	2
phoenix	2
phone	3
phones	2
photo	1
photographers	1
piacenza	2
pibor	3
picardie	1
pick	6
picked	1
picking	2
pickup	2
picture	1
piece	1
piero	1
pierre	7
pile	3
pilkington	2
pilots	5
pilsen	7
pinatton	1
pinault.he	1
pioneer	6
pitch	1
pitofsky	2
placate	1
place	13
placed	4
placement	4
placements	1
places	1
placing	4
plagnol	1
plague	1
plagued	1
plaguing	1
plan	32
plan.analysts	1
plan.the	1
plane	4
planes	3
planned	44
planning	2
plans	53
plant	24
planted	1
planters	1
plates.legal	1
platform	2
plaudits	1
play	9
played	2
player	10
players	9
players.under	1
playing	2
playmaker	1
plays	1
plc	35
plc.british	1
pleasure	1
pledge	1
pledged	3
pledges	1
plessey	4
plough	1
plumbed	1
plunged	3
plunging	1
plus	11
plus.on	1
pm	5
pnt	1
po	1
poggi	1
point	7
point.wall	1
pointed	1
pointers	1
points	79
points.the	2
points.traders	1
poise	1
poitou	1
poland	2
poland.it	1
poles	1
poletti	1
polfloat	1
police	20
police.the	1
policemen	3
policewoman	1
policies	8
policies.it	1
policy	13
policy.the	1
policy.under	1
polish	2
political	11
politicians	9
politics	3
poll	6
polled	1
polls	6
polticial	1
ponselle	1
ponsolle	7
ponsolle.malpas	1
poor	6
popular	4
popularity	4
population	1
population.it	1
populations	1
port	8
portfolio	1
portion	2
portrait	2
portrayed	1
portugal	2
portugal.swalef	1
portuguese	1
posed	1
position	8
position.to	1
positions	4
positions.the	1
positions.traders	1
positive	6
possibilities	1
possibility	1
possible	21
possible.the	1
possibly	7
post	5
posted	2
posthumously	1
posting	3
posts	5
posts.he	1
potatoes	1
potential	6
potentially	1
pound	1
pounds	11
power	11
powered	1
powerful	2
ppac	3
practice	4
praising	1
pre	13
preceding	4
precious	1
precipitate	1
precise	1
precisely	1
predecessor	1
predict	2
predicted	4
predicting	3
prefer	1
preferred	3
preiswerk	1
premier	1
premium	2
preparations	3
prepare	3
prepared	7
preparing	2
prerogative	1
presence	4
present	10
presentation	3
presented	2
presidency	2
president	24
presidential	8
press	9
presse	2
pressed	1
pressing	1
pressure	9
pressured	7
pressures	1
prestigious	1
pretax	1
pretended	1
pretty	5
prevent	4
prevented	1
preventive	2
previous	10
previously	3
price	42
priced	2
prices	33
prices.but	1
prices.traders	1
primary	5
prime	13
prince	1
princes	2
principal	1
principality	1
principle	20
principles	1
printed	1
prior	1
priorities	1
priority	1
prison	3
prison.the	1
privacy	1
private	16
privatisation	28
privatisations	3
privatise	2
privatised	1
privatising	2
prix	1
pro	2
probably	5
problems	9
problems.nicol	1
procedural	1
procedure	9
procedures	11
procedures.eurotunnel	1
proceed	1
proceeding	1
proceeds	2
process	5
process.alcatel	1
processed	1
proclaimed	1
procter	1
procurement	9
procurements	1
produce	1
produced	5
producer	1
producers	5
product	1
production	11
production.the	2
productions	1
products	14
products.liberation	1
professional	3
professionalle	1
professor	1
professorial	1
profile	1
profit	71
profit.delahaye	1
profit.he	1
profitability	11
profitable	1
profits	11
program	1
programme	3
programmes	1
programmme	1
progress	6
prohibitive	1
project	11
prologue	1
prominent	1
promised	2
promises	1
promoting	4
prompted	3
prompting	3
property	10
proportion	3
proposal	6
proposals	9
propose	3
proposed	8
proposes	2
prosecutor	6
prospect	1
prospects	2
protect	4
protecting	1
protection	3
protective	1
protest	20
protest.the	3
protest.they	1
protestant	1
protesters	2
protesters.the	4
protesting	2
protests	7
proteus	3
protti	1
prouteau	4
prove	2
proved	1
proven	2
provide	6
provident	1
providers	1
provides	1
providing	2
province.lafarge	1
province.the	1
provision	6
provisional	3
provisioned	1
provisions	4
proximity	1
prudence	1
prudent	1
psa	9
psg	1
psychological	3
pt	1
pts	1
public	27
publication	2
publications	1
publicis	1
publicity	1
publicly	1
publics	1
publish	1
published	9
publishes	1
publishing	4
pulled	4
pulling	1
pungent	1
pupil	1
puppet	1
purchase	6
purchased	1
purchases	2
purchasing	5
purely	2
puris	1
purpose	2
purposes	1
purposes.it	1
purse	1
pursue	1
pursued	3
pursuit	1
push	3
pushed	2
pushing	2
putting	3
q2	1
qualified	1
qualifier	1
qualifiers.for	1
qualify	7
quality	2
quantify.explaining	1
quarter	20
quarterly.the	1
quarters	1
queen	1
question	5
questioned	2
questioning	3
questions	1
quickly	2
quiet	2
quite	5
quoted	8
race	5
racial	1
racism	1
radar	1
radio	11
radios	1
rail	8
railfreight	1
railway	6
railways	1
rain	1
rainfall	1
raise	3
raised	8
raising	1
rally	3
rallying	1
rambaud	3
ramp	1
ran	2
ranariddh	1
randomly	1
range	4
ranges	2
ranging	2
rank	1
ranked	1
rap	2
raped	1
rapeseed	2
rapid	1
rapidly	2
ras	4
rate	33
rate.but	1
rate.the	1
rates	28
rates.in	2
rates.one	1
rates.the	1
rating	1
ratings	1
ratio	4
rationing	3
ratios	1
raucous	2
ravelli	3
raw	3
ray	1
reach	5
reached	11
react	5
reaction	1
read	2
readiness	1
reading	1
ready	8
reaffirmed	2
real	2
realise	3
realised	1
realising	1
reality	1
really	5
reason	2
reasonable	8
reasonably	2
reasonbable	1
reasons	6
reasons.but	1
reasons.gec	1
reassures	2
reassuring	1
rebate	5
rebates	1
rebel	4
rebellion	2
rebels	4
reboulin	1
rebound	1
rebounded	2
rebounds.with	1
recalled	1
recalling	1
recapitalised	1
receipts	1
receive	2
received	12
receiving	1
recent	24
recently	7
recently.previous	1
recognised	1
recognition	1
recombinant	1
recommendation	3
recommendation.michelin	1
recommendations	1
record	4
recorded	3
recordings	1
records	3
recounted	1
recoup	2
recouped	1
recover	3
recovered	5
recovering.new	1
recovery	8
recovery.chargeurs	1
recovery.the	1
red	3
redesign	3
redesigning	1
redistributing	3
reduce	12
reduced	6
reducing	1
reduction	3
reeled	2
referee	3
reference	2
referendum	1
referring	4
refining	1
refining.the	1
reflect	9
reflected	9
reflecting	4
reflection	1
reflects	2
refocuses	1
reform	8
reform.force	2
reform.sources	1
reforms	8
reforms.hours	1
refuge	1
refugees	2
refunds	1
refusal	1
refused	3
regard	1
regarding	1
regards	2
reggiana	3
region	10
region.the	1
regional	4
regions	4
regions.france	1
regions.in	1
registrations	1
regret	1
regretted	2
regular	4
rehearsal	1
reimburse	1
reinforce	1
reinforced	1
reins	1
reinsurance	3
reiterated	2
reject	2
rejected	6
rejection	2
relate	2
related	1
relation	1
relations	2
relationship	2
relationships	1
relative	3
relatively	3
relatives.present	1
relaunched	1
relaxed	1
release	10
released	6
releasing	1
relegated	1
relegation	5
relevant	2
reliable	1
relief	4
relieved	1
reluctance	1
reluctant	1
reluctant.l	1
rely	4
relying	1
remain	9
remained	13
remaining	6
remains	7
remarkable	1
remember	1
remembered	1
reminded	1
remote	1
removed	2
removing	3
remy	1
renaissance	1
renault	20
renegotiation	2
renew	3
renewal	1
renewed	1
rennes	4
rented	1
reoffer	1
reopening	1
reorganisation	1
repaid	1
repair	2
repairs	2
repay	2
repayment	1
repeat	1
repeateadly	1
repeated	3
repeatedly	6
repercussions	1
replace	1
replaced	4
replacement	1
replaces	2
replacing	1
repo	1
report	29
reported	23
reported.several	1
reporters	16
reporters.eridania	1
reporters.he	1
reporters.normal	1
reporting	2
reports	23
repositioning	1
represent	1
representative	5
representatives	7
represented	1
represented.a	1
representing	12
represents	2
republic	2
repurchase	1
request	4
requested	2
require	2
required	1
requirement	1
requirements	1
rescue	1
rescued	1
research	1
researcher	1
researchers	1
reserve	8
reserved	1
reserves	5
reshuffle	1
residence	1
resident	2
residents	2
resign	1
resistance	2
resolute	1
resolve	2
resolved	3
resources	3
respect	1
respected	2
respectively	3
respond	3
responded	1
responding	2
response	1
responsibility	1
responsible	2
rest	2
restart	4
restated	2
restored	2
restrict	1
restructure	1
restructured	1
restructuring	12
restructuring.alcatel	1
restructuring.gec	1
result	16
resulted	1
resulting	3
results	56
results.earlier	1
results.he	3
results.lyonnaise	1
results.suez	2
results.the	3
resume	8
resumption	3
retail	3
retain	4
retaining	1
retired	1
retirement	2
retirements	1
retrace	1
retreat	1
return	17
returned	7
returning	2
returns	3
reunited	1
reuter	5
reuters	30
reuters.as	1
reuters.at	1
reuters.he	1
reuters.mas	1
reuters.matra	1
reuters.since	1
reuters.strasbourg	1
reuters.the	1
revalued	1
reveal	3
revealed	1
revenge	1
revenue	1
revenues	8
reverse	1
reversed	3
review	6
reviewing	2
revised	4
revision	1
revival	1
revolution	1
rewarded	1
reynolds	1
rfo	2
rheinmetall	1
rhetoric	3
rhine	4
ribes	1
riboud	2
rica	1
ricard	2
riccardo	1
rich	1
richard	1
ride	2
riders	2
rife	1
right	14
rightists	2
rights	6
ring	1
ringing	1
riot	2
rioters	1
rioting	2
rippert	1
rise	43
risen	4
rises	6
rises.the	1
rising	6
risk	15
risks	2
riunione	1
rival	12
rivalled	1
rivalling	3
rivals	4
rivaud	1
rj	1
road	6
roads	2
robert	10
roberto	3
robust	1
roche	1
rocked	1
rocket	4
rockets.it	1
roethlisberger	2
roger	1
roissy	1
role	6
rolland	1
rolli	2
rolling	1
roma	5
romagna	1
roman	1
rome	1
romefrom	1
room	2
rose	34
ross	1
rosy	1
rouen	2
rough	2
roughly	2
round	4
rounding	1
route	4
route.he	1
routes	1
routes.air	1
rover	1
row	1
royal	4
royalties	1
rpr	2
rubicam	1
rubin	5
rudd	2
rugby	1
ruggiero	1
rui	1
rule	6
ruled	1
rules	14
rules.ground	1
rules.with	2
ruling	13
rumoured	2
rumours	1
run	15
running	4
running.the	1
runs	2
runway	1
rupture	1
rushed	3
russia	6
russian	4
rwe	1
rye	1
s	25
s&p	1
s.a	1
s23.apr.97	1
sa	21
sa.lagardere	1
saatchi	2
sacked	2
sacrifice	2
saddam	2
saem	1
safe	1
safe.ponsolle	1
safeguard	2
safer	2
safest	2
safety	19
safety.french	1
sahnoun	1
said	679
said.a	4
said.absat	1
said.according	1
said.after	1
said.air	1
said.analysts	1
said.and	1
said.anne	1
said.another	1
said.asked	1
said.at	1
said.bddp	1
said.beffa	1
said.both	1
said.building	1
said.bumbling	1
said.but	4
said.courbis	1
said.currently	1
said.delays	1
said.depuy	1
said.development	1
said.doutriaux	1
said.earlier	1
said.eramet	1
said.european	3
said.eurotunnel	1
said.ferri	1
said.forgeard	1
said.four	1
said.france	1
said.french	3
said.generale	2
said.generally	1
said.germany	1
said.growth	1
said.he	14
said.his	1
said.hungary	2
said.if	1
said.in	4
said.it	4
said.its	3
said.jvc	1
said.klm	1
said.labour	1
said.lagardere	1
said.le	2
said.legal	1
said.london	3
said.lyonnaise	1
said.malpas	1
said.matra	1
said.meloni	1
said.messier	1
said.monod	1
said.orders	1
said.prouteau	1
said.rambaud	1
said.recovery	1
said.riboud	2
said.separately	1
said.she	1
said.sowings	1
said.suez	1
said.sugar	1
said.swalef	1
said.talks	1
said.the	34
said.their	1
said.there	1
said.they	1
said.this	1
said.tps	1
said.traders	1
said.trading	1
said.unions	1
said.when	1
said.while	2
sailing	1
saint	53
salary	1
sale	45
sale.firm	1
sale.the	1
sales	47
saleswoman	2
salford	1
saluces	1
samoy	1
sampdoria	3
sample	1
samuel	2
sanction	1
sanctions	1
sanders	1
sandra	1
sandro	1
sanguine	2
sans	2
sante	1
sanwa	1
sarica	2
sat	1
satellite	16
satellites	1
satellites.the	1
satirical	1
satisfaction	1
satisfactory	3
satisfying	2
satolas	1
saturated	2
saturday	13
saudi	1
saur	1
save	5
saving	1
savings	1
saw	9
say	27
saying	26
says	26
sbc	3
sbf	1
sca	3
scale	3
scaling	2
scandal	1
scandals	1
scandinavia	1
scandinavia.rolli	1
scarcity	1
scenes	1
sceptical	1
scepticism	1
schedule	1
scheduled	10
scheme	3
schering	1
schiphol	8
schneider	2
schroders	1
schumacher	1
schwarz	1
schweitzer	2
science	3
sciences	1
scientific	2
scope	1
score	1
scored	2
scorers	2
scores	1
scoring	1
scotland	2
scrapped	1
screamed	1
screen	3
screens	3
scrutinise	1
sdn	1
sea	5
seachange	1
seado	1
sealed	1
sean	2
searched	2
searching	1
season	9
seasons	1
seat	2
seats	5
seats.liberation	1
seattle	1
second	26
second.he	1
seconds	1
secrecy	1
secrecy.the	1
secret	1
secretary	6
secrets	1
section	7
sectional	4
sector	19
sector.in	1
sector.on	1
sectors	2
sectors.paris	1
secure	1
securities	4
security	19
security.under	1
seeing	3
seek	5
seeking	14
seeks	6
seemingly	1
seen	12
seeped	1
seita	1
seize	1
seized	1
seko	1
select	2
selected	1
selecting	1
selection	1
selective	1
self	2
sell	16
seller	1
sellers	1
selliere	1
selling	13
selloff	3
sema	2
sema.he	1
semen	2
semi	1
semifinal	3
semifinals	1
sending	1
seng	2
senior	5
sense	2
sense.together	1
sensitive	1
sensitivities	1
sensors	1
sent	5
sentence	1
sentence.the	1
sentenced	5
sentral	1
separate	5
september	10
september.he	1
september.management	1
september.the	2
serb	1
serie	2
series	2
seriously	2
servant	1
serve	2
served	2
service	33
services	36
services.but	1
serving	2
servings	1
sese	1
session	7
sessions.in	1
set	31
sets	1
setting	3
settle	2
settled	1
settlement	1
seven	15
severed	1
severely	4
sexual	1
sfr	1
sgb	2
sge	1
shahar	1
shape	2
share	55
share.alcatel	1
share.de	1
share.in	1
share.saint	2
share.the	1
share.thomson	1
shared	2
shareholder	9
shareholders	53
shareholders'equity	1
shareholders.a	1
shareholders.on	1
shareholders.saint	1
shareholding	2
shareholdings	2
sharepsa	2
shares	93
shares.brokerage	1
shares.jean	2
shares.key	1
shares.that	1
sharing	2
sharp	1
sharpest	1
sharply	7
shed	7
shedding	1
sheffield	1
shell	1
shiels	2
shift	1
shift.one	1
shipment	1
shipments	3
shipped	1
ships	2
shirt	1
shocking	4
shooting	2
shop	3
shops.two	2
short	23
shortfall.rambaud	1
shortlisted	1
shortlsted	1
shortly	3
shot	5
showcase	1
showdown	1
showed	18
showing	3
shown	2
shows	6
showthe	1
shrink	2
shrouded	1
shrug	1
shuns.in	1
shut	1
shutdown	2
shuttle	22
shuttles	2
sicurta	1
sided	3
sidelined	2
sides	7
sight	1
sight.brokers	1
sign	6
signal	3
signed	15
signed.farkas	1
signed.the	1
significant	6
significantly	3
signing	1
signori	1
signs	8
silent	1
silent.the	1
silguy	2
silver	4
similar	8
simon	2
simone	1
simple	2
simpleton	2
simplified	1
simply	2
simulcrypt	1
simutenkov.cagliari	1
singers	2
single	18
sinisa	1
sit	7
sita	2
site	5
sites	6
sits	1
sitting	2
situation	9
sixth	1
size	6
sizeable	1
sized	2
sizes	1
sjhould	1
skidded	1
skies	8
skill	2
slashed	1
slated	2
sleaze	1
slice	1
slid	3
slide	1
slides	3
sliding	4
slighly	1
slight	1
slightly	16
slim	1
slipped	5
sln	1
slogan	1
slot	1
slota	3
slots	2
slovak	2
slovakia	1
slovaks	1
slow	4
slowdown	3
slower	1
slowly	3
slump	1
slumped	4
small	8
smaller	6
smashed	2
smelter	3
smoke	2
smokers	1
smoking	1
smoothly	1
smsp	4
snapped	1
snapping	2
snapple	2
sncf	1
snip	1
sns	2
so.the	1
soaring	1
soccer	9
social	15
sociale	1
socialist	12
socialists	2
socials	1
societe	8
society	1
soft	6
soften	1
softened	2
softer	1
software	3
sogeti	1
sold	22
sold.all	1
sold.the	1
soldiers	1
sole	5
solid	3
solidarity	2
solution	3
solutions	1
solve	2
somebody	1
somewhat	3
somme	1
sommer	4
sonar	1
song	1
sonny	2
soon	5
soon.the	2
soothed	1
sort	1
sought	3
sound	2
soundbites	1
sounds	1
source	7
sources	11
south	18
southeast	3
southern	9
southwest	1
soviet	2
sowing	2
sowings	6
sown	1
soybean	2
soybeans	2
soyoil	1
spa	4
space	6
space.the	1
spaces	1
spain	10
spain.aerospatiale	1
spain.the	1
spanish	3
spar	1
spark	1
sparked	1
spd	2
speak	4
speaking	5
special	42
specialists	5
specially	1
specific	1
specifications	1
specifics	1
specified	2
specify	2
speculation	3
speculative	3
speech	1
speeches	2
speed	8
speedier	1
spend	2
spending	13
spending.business	1
spent	2
spices	1
spin	1
spirts	1
spite	1
split	1
spoke	1
spokesman	25
spokeswoman	25
spokeswoman.the	1
sponsor	3
sponsored	1
sponsorship	3
spontaneous	1
sporadic	1
sporting	1
sports	1
sportsmen	2
spot	1
spotlight	3
spots	1
spotted	1
sprang	1
spread	18
spreading	2
spring	3
sprint	1
spurred	1
squad	1
square	3
squeezed	1
sri	2
st	8
stability	1
stabilization	1
stable	8
staff	38
staff.delegates	1
staffing	3
stage	7
staged	4
stages	1
stake	57
stake.alcatel	1
stake.the	2
stakes	8
stamenkovic	1
stamp	1
stampede	1
stance.however	1
stand	3
standard	3
standing	1
standings	1
standingsafter	1
standingsahead	1
standstill	1
starch	8
starred	1
stars	4
start	33
start.but	1
start.paris	1
started	12
starting	10
starts	2
state	58
stated	7
statement	55
statement.beart	1
statement.eurotunnel	1
statement.finance	1
statement.it	4
statement.the	4
statements	3
states	18
states.reinforcement	1
states.some	1
stating	2
station	9
station.eurotunnel	1
stations	4
statistics	1
stature	1
status	3
statute	1
statutory	1
stay	3
stayed	1
staying	3
staying.the	1
steady	3
steadying	2
steam	1
steepened	3
steer	1
steering	1
stefano	3
stemming	1
stems	1
step	8
stephane	1
stephen	1
stepped	2
steps	2
sterling	5
stern	5
steroids	4
steroids.they	1
stg	7
stick	2
sticking	3
stimulate	1
stinks	1
stitlted	1
stock	27
stockbuilding	1
stockholm	3
stockmarket	1
stockmarkets	1
stocks	17
stone	1
stoning	2
stood	4
stop	9
stopover	1
stoppage	11
stoppages	5
stoppages.the	1
stopped	3
store	1
stored	1
stores	2
stories	11
story	3
straddling	1
straightaway	1
strange	1
stranger	1
strasbourg	12
strasbourg.rioters	1
strasbourg.the	1
strategic	7
strategies	1
strategist	6
strategists	1
strategy	11
strauss	1
streak	1
street	43
street.the	1
streets	4
strength	2
strengthen	2
strengthens.saint	1
strengths	1
stress	1
stressed	1
stretch	1
strictly	1
strike	50
striker	7
strikers	12
strikes	11
striking	3
stringer	5
strip	1
stripped	1
stripping	1
strong	22
stronger	8
strongest	3
strongly	1
struck	1
structure	6
structures	1
struggled	4
strzemieszyce	1
student	2
study	4
studying	4
stumbling	1
stunned	1
style	1
sub	8
subdued	1
subject	3
submit	3
submitted	8
submitted.the	1
submitting	1
subscribers	7
subscribers.liberation	1
subscribing	1
subscriptions	1
subsequent	1
subsequently	1
subsidiary	8
subsidy	1
substantial	1
substitutions	1
suburban	2
suburbs	1
subway	1
succeed	1
succesful	1
success	7
success.a	1
success.monod	1
successful	4
successfully	1
successively	1
sucrerie	1
sucrerie.eridania	1
sud	1
sudre	1
suez	162
